일자|시간|구분,공급량
2019-03-19 17 E,1471.205662229909
2019-03-19 18 E,1471.205662229909
2019-03-19 19 E,1620.315138914509
2019-03-19 20 E,1620.315138914509
2019-03-19 21 E,1620.315138914509
2019-03-19 22 E,1620.315138914509
2019-03-19 23 E,1620.315138914509
2019-03-19 24 E,1620.315138914509
2019-03-20 01 E,1406.7909338624665
2019-03-20 02 E,1399.9105182269166
2019-03-20 03 E,1399.9105182269166
2019-03-20 04 E,1399.9105182269166
2019-03-20 05 E,1400.4070121317193
2019-03-20 06 E,1424.4595994001688
2019-03-20 07 E,1547.0597921675499
2019-03-20 08 E,1629.942162083133
2019-03-20 09 E,1629.942162083133
2019-03-20 10 E,1629.942162083133
2019-03-20 11 E,1575.3034275962068
2019-03-20 12 E,1513.6942368882922
2019-03-20 13 E,1471.205662229909
2019-03-20 14 E,1471.205662229909
2019-03-20 15 E,1471.205662229909
2019-03-20 16 E,1471.205662229909
2019-03-20 17 E,1471.205662229909
2019-03-20 18 E,1471.205662229909
2019-03-20 19 E,1620.315138914509
2019-03-20 20 E,1620.315138914509
2019-03-20 21 E,1620.315138914509
2019-03-20 22 E,1620.315138914509
2019-03-20 23 E,1620.315138914509
2019-03-20 24 E,1620.315138914509
2019-03-21 01 E,1406.7909338624665
2019-03-21 02 E,1399.9105182269166
2019-03-21 03 E,1399.9105182269166
2019-03-21 04 E,1399.9105182269166
2019-03-21 05 E,1400.4070121317193
2019-03-21 06 E,1424.4595994001688
2019-03-21 07 E,1547.0597921675499
2019-03-21 08 E,1629.942162083133
2019-03-21 09 E,1629.942162083133
2019-03-21 10 E,1629.942162083133
2019-03-21 11 E,1575.3034275962068
2019-03-21 12 E,1513.6942368882922
2019-03-21 13 E,1471.205662229909
2019-03-21 14 E,1471.205662229909
2019-03-21 15 E,1471.205662229909
2019-03-21 16 E,1471.205662229909
2019-03-21 17 E,1471.205662229909
2019-03-21 18 E,1471.205662229909
2019-03-21 19 E,1620.315138914509
2019-03-21 20 E,1620.315138914509
2019-03-21 21 E,1620.315138914509
2019-03-21 22 E,1620.315138914509
2019-03-21 23 E,1620.315138914509
2019-03-21 24 E,1620.315138914509
2019-03-22 01 E,1406.7909338624665
2019-03-22 02 E,1399.9105182269166
2019-03-22 03 E,1399.9105182269166
2019-03-22 04 E,1399.9105182269166
2019-03-22 05 E,1400.4070121317193
2019-03-22 06 E,1424.4595994001688
2019-03-22 07 E,1547.0597921675499
2019-03-22 08 E,1629.942162083133
2019-03-22 09 E,1629.942162083133
2019-03-22 10 E,1629.942162083133
2019-03-22 11 E,1575.3034275962068
2019-03-22 12 E,1513.6942368882922
2019-03-22 13 E,1471.205662229909
2019-03-22 14 E,1471.205662229909
2019-03-22 15 E,1471.205662229909
2019-03-22 16 E,1471.205662229909
2019-03-22 17 E,1471.205662229909
2019-03-22 18 E,1471.205662229909
2019-03-22 19 E,1620.315138914509
2019-03-22 20 E,1620.315138914509
2019-03-22 21 E,1620.315138914509
2019-03-22 22 E,1620.315138914509
2019-03-22 23 E,1620.315138914509
2019-03-22 24 E,1620.315138914509
2019-03-23 01 E,1406.7909338624665
2019-03-23 02 E,1399.9105182269166
2019-03-23 03 E,1399.9105182269166
2019-03-23 04 E,1399.9105182269166
2019-03-23 05 E,1400.4070121317193
2019-03-23 06 E,1424.4595994001688
2019-03-23 07 E,1539.564805189488
2019-03-23 08 E,1577.5913009226008
2019-03-23 09 E,1577.5913009226008
2019-03-23 10 E,1577.5913009226008
2019-03-23 11 E,1567.808440618145
2019-03-23 12 E,1513.6942368882922
2019-03-23 13 E,1471.205662229909
2019-03-23 14 E,1471.205662229909
2019-03-23 15 E,1471.205662229909
2019-03-23 16 E,1471.205662229909
2019-03-23 17 E,1471.205662229909
2019-03-23 18 E,1471.205662229909
2019-03-23 19 E,1592.3830347174287
2019-03-23 20 E,1592.3830347174287
2019-03-23 21 E,1592.3830347174287
2019-03-23 22 E,1592.3830347174287
2019-03-23 23 E,1592.3830347174287
2019-03-23 24 E,1592.3830347174287
2019-03-24 01 E,1406.7909338624665
2019-03-24 02 E,1399.9105182269166
2019-03-24 03 E,1399.9105182269166
2019-03-24 04 E,1399.9105182269166
2019-03-24 05 E,1400.4070121317193
2019-03-24 06 E,1424.4595994001688
2019-03-24 07 E,1539.564805189488
2019-03-24 08 E,1577.5913009226008
2019-03-24 09 E,1577.5913009226008
2019-03-24 10 E,1577.5913009226008
2019-03-24 11 E,1567.808440618145
2019-03-24 12 E,1513.6942368882922
2019-03-24 13 E,1471.205662229909
2019-03-24 14 E,1471.205662229909
2019-03-24 15 E,1471.205662229909
2019-03-24 16 E,1471.205662229909
2019-03-24 17 E,1471.205662229909
2019-03-24 18 E,1471.205662229909
2019-03-24 19 E,1592.3830347174287
2019-03-24 20 E,1592.3830347174287
2019-03-24 21 E,1592.3830347174287
2019-03-24 22 E,1592.3830347174287
2019-03-24 23 E,1592.3830347174287
2019-03-24 24 E,1592.3830347174287
2019-03-25 01 E,1406.7909338624665
2019-03-25 02 E,1399.9105182269166
2019-03-25 03 E,1399.9105182269166
2019-03-25 04 E,1399.9105182269166
2019-03-25 05 E,1400.4070121317193
2019-03-25 06 E,1424.4595994001688
2019-03-25 07 E,1547.0597921675499
2019-03-25 08 E,1629.942162083133
2019-03-25 09 E,1629.942162083133
2019-03-25 10 E,1629.942162083133
2019-03-25 11 E,1575.3034275962068
2019-03-25 12 E,1513.6942368882922
2019-03-25 13 E,1471.205662229909
2019-03-25 14 E,1471.205662229909
2019-03-25 15 E,1471.205662229909
2019-03-25 16 E,1471.205662229909
2019-03-25 17 E,1471.205662229909
2019-03-25 18 E,1471.205662229909
2019-03-25 19 E,1620.315138914509
2019-03-25 20 E,1620.315138914509
2019-03-25 21 E,1620.315138914509
2019-03-25 22 E,1620.315138914509
2019-03-25 23 E,1620.315138914509
2019-03-25 24 E,1620.315138914509
2019-03-26 01 E,1406.7909338624665
2019-03-26 02 E,1399.9105182269166
2019-03-26 03 E,1399.9105182269166
2019-03-26 04 E,1399.9105182269166
2019-03-26 05 E,1400.4070121317193
2019-03-26 06 E,1424.4595994001688
2019-03-26 07 E,1547.0597921675499
2019-03-26 08 E,1629.942162083133
2019-03-26 09 E,1629.942162083133
2019-03-26 10 E,1629.942162083133
2019-03-26 11 E,1575.3034275962068
2019-03-26 12 E,1513.6942368882922
2019-03-26 13 E,1471.205662229909
2019-03-26 14 E,1471.205662229909
2019-03-26 15 E,1471.205662229909
2019-03-26 16 E,1471.205662229909
2019-03-26 17 E,1471.205662229909
2019-03-26 18 E,1471.205662229909
2019-03-26 19 E,1620.315138914509
2019-03-26 20 E,1620.315138914509
2019-03-26 21 E,1620.315138914509
2019-03-26 22 E,1620.315138914509
2019-03-26 23 E,1620.315138914509
2019-03-26 24 E,1620.315138914509
2019-03-27 01 E,1406.7909338624665
2019-03-27 02 E,1399.9105182269166
2019-03-27 03 E,1399.9105182269166
2019-03-27 04 E,1399.9105182269166
2019-03-27 05 E,1400.4070121317193
2019-03-27 06 E,1424.4595994001688
2019-03-27 07 E,1547.0597921675499
2019-03-27 08 E,1629.942162083133
2019-03-27 09 E,1629.942162083133
2019-03-27 10 E,1629.942162083133
2019-03-27 11 E,1575.3034275962068
2019-03-27 12 E,1513.6942368882922
2019-03-27 13 E,1471.205662229909
2019-03-27 14 E,1471.205662229909
2019-03-27 15 E,1471.205662229909
2019-03-27 16 E,1471.205662229909
2019-03-27 17 E,1471.205662229909
2019-03-27 18 E,1471.205662229909
2019-03-27 19 E,1620.315138914509
2019-03-27 20 E,1620.315138914509
2019-03-27 21 E,1620.315138914509
2019-03-27 22 E,1620.315138914509
2019-03-27 23 E,1620.315138914509
2019-03-27 24 E,1620.315138914509
2019-03-28 01 E,1406.7909338624665
2019-03-28 02 E,1399.9105182269166
2019-03-28 03 E,1399.9105182269166
2019-03-28 04 E,1399.9105182269166
2019-03-28 05 E,1400.4070121317193
2019-03-28 06 E,1424.4595994001688
2019-03-28 07 E,1547.0597921675499
2019-03-28 08 E,1629.942162083133
2019-03-28 09 E,1629.942162083133
2019-03-28 10 E,1629.942162083133
2019-03-28 11 E,1575.3034275962068
2019-03-28 12 E,1513.6942368882922
2019-03-28 13 E,1471.205662229909
2019-03-28 14 E,1471.205662229909
2019-03-28 15 E,1471.205662229909
2019-03-28 16 E,1471.205662229909
2019-03-28 17 E,1471.205662229909
2019-03-28 18 E,1471.205662229909
2019-03-28 19 E,1620.315138914509
2019-03-28 20 E,1620.315138914509
2019-03-28 21 E,1620.315138914509
2019-03-28 22 E,1620.315138914509
2019-03-28 23 E,1620.315138914509
2019-03-28 24 E,1620.315138914509
2019-03-29 01 E,1406.7909338624665
2019-03-29 02 E,1399.9105182269166
2019-03-29 03 E,1399.9105182269166
2019-03-29 04 E,1399.9105182269166
2019-03-29 05 E,1400.4070121317193
2019-03-29 06 E,1424.4595994001688
2019-03-29 07 E,1547.0597921675499
2019-03-29 08 E,1629.942162083133
2019-03-29 09 E,1629.942162083133
2019-03-29 10 E,1629.942162083133
2019-03-29 11 E,1575.3034275962068
2019-03-29 12 E,1513.6942368882922
2019-03-29 13 E,1471.205662229909
2019-03-29 14 E,1471.205662229909
2019-03-29 15 E,1471.205662229909
2019-03-29 16 E,1471.205662229909
2019-03-29 17 E,1471.205662229909
2019-03-29 18 E,1471.205662229909
2019-03-29 19 E,1620.315138914509
2019-03-29 20 E,1620.315138914509
2019-03-29 21 E,1620.315138914509
2019-03-29 22 E,1620.315138914509
2019-03-29 23 E,1620.315138914509
2019-03-29 24 E,1620.315138914509
2019-03-30 01 E,1406.7909338624665
2019-03-30 02 E,1399.9105182269166
2019-03-30 03 E,1399.9105182269166
2019-03-30 04 E,1399.9105182269166
2019-03-30 05 E,1400.4070121317193
2019-03-30 06 E,1424.4595994001688
2019-03-30 07 E,1539.564805189488
2019-03-30 08 E,1577.5913009226008
2019-03-30 09 E,1577.5913009226008
2019-03-30 10 E,1577.5913009226008
2019-03-30 11 E,1567.808440618145
2019-03-30 12 E,1513.6942368882922
2019-03-30 13 E,1471.205662229909
2019-03-30 14 E,1471.205662229909
2019-03-30 15 E,1471.205662229909
2019-03-30 16 E,1471.205662229909
2019-03-30 17 E,1471.205662229909
2019-03-30 18 E,1471.205662229909
2019-03-30 19 E,1592.3830347174287
2019-03-30 20 E,1592.3830347174287
2019-03-30 21 E,1592.3830347174287
2019-03-30 22 E,1592.3830347174287
2019-03-30 23 E,1592.3830347174287
2019-03-30 24 E,1592.3830347174287
2019-03-31 01 E,1406.7909338624665
2019-03-31 02 E,1399.9105182269166
2019-03-31 03 E,1399.9105182269166
2019-03-31 04 E,1399.9105182269166
2019-03-31 05 E,1400.4070121317193
2019-03-31 06 E,1424.4595994001688
2019-03-31 07 E,1539.564805189488
2019-03-31 08 E,1577.5913009226008
2019-03-31 09 E,1577.5913009226008
2019-03-31 10 E,1577.5913009226008
2019-03-31 11 E,1567.808440618145
2019-03-31 12 E,1513.6942368882922
2019-03-31 13 E,1471.205662229909
2019-03-31 14 E,1471.205662229909
2019-03-31 15 E,1471.205662229909
2019-03-31 16 E,1471.205662229909
2019-03-31 17 E,1471.205662229909
2019-03-31 18 E,1471.205662229909
2019-03-31 19 E,1592.3830347174287
2019-03-31 20 E,1592.3830347174287
2019-03-31 21 E,1592.3830347174287
2019-03-31 22 E,1592.3830347174287
2019-03-31 23 E,1592.3830347174287
2019-03-31 24 E,1592.3830347174287
2019-01-01 01 G,2390.9382445374677
2019-01-01 02 G,2390.9382445374677
2019-01-01 03 G,2390.9382445374677
2019-01-01 04 G,2390.9382445374677
2019-01-01 05 G,2390.9382445374677
2019-01-01 06 G,2480.827433966947
2019-01-01 07 G,2945.3605815337846
2019-01-01 08 G,3050.0160591745394
2019-01-01 09 G,3050.0160591745394
2019-01-01 10 G,3050.0160591745394
2019-01-01 11 G,2999.667393414172
2019-01-01 12 G,2945.1565633377195
2019-01-01 13 G,2873.849306531277
2019-01-01 14 G,2873.849306531277
2019-01-01 15 G,2873.849306531277
2019-01-01 16 G,2873.849306531277
2019-01-01 17 G,2873.849306531277
2019-01-01 18 G,2896.9710913454737
2019-01-01 19 G,3119.4025539756276
2019-01-01 20 G,3119.4025539756276
2019-01-01 21 G,3119.4025539756276
2019-01-01 22 G,3119.4025539756276
2019-01-01 23 G,3119.4025539756276
2019-01-01 24 G,3119.4025539756276
2019-01-02 01 G,2390.9382445374677
2019-01-02 02 G,2390.9382445374677
2019-01-02 03 G,2390.9382445374677
2019-01-02 04 G,2390.9382445374677
2019-01-02 05 G,2390.9382445374677
2019-01-02 06 G,2480.827433966947
2019-01-02 07 G,2945.3605815337846
2019-01-02 08 G,3050.0160591745394
2019-01-02 09 G,3050.0160591745394
2019-01-02 10 G,3050.0160591745394
2019-01-02 11 G,2999.667393414172
2019-01-02 12 G,2945.1565633377195
2019-01-02 13 G,2873.849306531277
2019-01-02 14 G,2873.849306531277
2019-01-02 15 G,2873.849306531277
2019-01-02 16 G,2873.849306531277
2019-01-02 17 G,2873.849306531277
2019-01-02 18 G,2896.9710913454737
2019-01-02 19 G,3119.4025539756276
2019-01-02 20 G,3119.4025539756276
2019-01-02 21 G,3119.4025539756276
2019-01-02 22 G,3119.4025539756276
2019-01-02 23 G,3119.4025539756276
2019-01-02 24 G,3119.4025539756276
2019-01-03 01 G,2390.9382445374677
2019-01-03 02 G,2390.9382445374677
2019-01-03 03 G,2390.9382445374677
2019-01-03 04 G,2390.9382445374677
2019-01-03 05 G,2390.9382445374677
2019-01-03 06 G,2480.827433966947
2019-01-03 07 G,2945.3605815337846
2019-01-03 08 G,3050.0160591745394
2019-01-03 09 G,3050.0160591745394
2019-01-03 10 G,3050.0160591745394
2019-01-03 11 G,2999.667393414172
2019-01-03 12 G,2945.1565633377195
2019-01-03 13 G,2873.849306531277
2019-01-03 14 G,2873.849306531277
2019-01-03 15 G,2873.849306531277
2019-01-03 16 G,2873.849306531277
2019-01-03 17 G,2873.849306531277
2019-01-03 18 G,2896.9710913454737
2019-01-03 19 G,3119.4025539756276
2019-01-03 20 G,3119.4025539756276
2019-01-03 21 G,3119.4025539756276
2019-01-03 22 G,3119.4025539756276
2019-01-03 23 G,3119.4025539756276
2019-01-03 24 G,3119.4025539756276
2019-01-04 01 G,2390.9382445374677
2019-01-04 02 G,2390.9382445374677
2019-01-04 03 G,2390.9382445374677
2019-01-04 04 G,2390.9382445374677
2019-01-04 05 G,2390.9382445374677
2019-01-04 06 G,2480.827433966947
2019-01-04 07 G,2945.3605815337846
2019-01-04 08 G,3050.0160591745394
2019-01-04 09 G,3050.0160591745394
2019-01-04 10 G,3050.0160591745394
2019-01-04 11 G,2999.667393414172
2019-01-04 12 G,2945.1565633377195
2019-01-04 13 G,2873.849306531277
2019-01-04 14 G,2873.849306531277
2019-01-04 15 G,2873.849306531277
2019-01-04 16 G,2873.849306531277
2019-01-04 17 G,2873.849306531277
2019-01-04 18 G,2896.9710913454737
2019-01-04 19 G,3119.4025539756276
2019-01-04 20 G,3119.4025539756276
2019-01-04 21 G,3119.4025539756276
2019-01-04 22 G,3119.4025539756276
2019-01-04 23 G,3119.4025539756276
2019-01-04 24 G,3119.4025539756276
2019-01-05 01 G,2382.1358404138305
2019-01-05 02 G,2382.1358404138305
2019-01-05 03 G,2382.1358404138305
2019-01-05 04 G,2382.1358404138305
2019-01-05 05 G,2382.1358404138305
2019-01-05 06 G,2398.1833945345847
2019-01-05 07 G,2744.700018031634
2019-01-05 08 G,2804.4996214899174
2019-01-05 09 G,2804.4996214899174
2019-01-05 10 G,2804.4996214899174
2019-01-05 11 G,2799.006829912021
2019-01-05 12 G,2751.99098681363
2019-01-05 13 G,2680.683730007188
2019-01-05 14 G,2680.683730007188
2019-01-05 15 G,2680.683730007188
2019-01-05 16 G,2680.683730007188
2019-01-05 17 G,2680.683730007188
2019-01-05 18 G,2703.805514821385
2019-01-05 19 G,2881.278728377301
2019-01-05 20 G,2881.278728377301
2019-01-05 21 G,2881.278728377301
2019-01-05 22 G,2881.278728377301
2019-01-05 23 G,2881.278728377301
2019-01-05 24 G,2881.278728377301
2019-01-06 01 G,2382.1358404138305
2019-01-06 02 G,2382.1358404138305
2019-01-06 03 G,2382.1358404138305
2019-01-06 04 G,2382.1358404138305
2019-01-06 05 G,2382.1358404138305
2019-01-06 06 G,2398.1833945345847
2019-01-06 07 G,2744.700018031634
2019-01-06 08 G,2804.4996214899174
2019-01-06 09 G,2804.4996214899174
2019-01-06 10 G,2804.4996214899174
2019-01-06 11 G,2799.006829912021
2019-01-06 12 G,2751.99098681363
2019-01-06 13 G,2680.683730007188
2019-01-06 14 G,2680.683730007188
2019-01-06 15 G,2680.683730007188
2019-01-06 16 G,2680.683730007188
2019-01-06 17 G,2680.683730007188
2019-01-06 18 G,2703.805514821385
2019-01-06 19 G,2881.278728377301
2019-01-06 20 G,2881.278728377301
2019-01-06 21 G,2881.278728377301
2019-01-06 22 G,2881.278728377301
2019-01-06 23 G,2881.278728377301
2019-01-06 24 G,2881.278728377301
2019-01-07 01 G,2390.9382445374677
2019-01-07 02 G,2390.9382445374677
2019-01-07 03 G,2390.9382445374677
2019-01-07 04 G,2390.9382445374677
2019-01-07 05 G,2390.9382445374677
2019-01-07 06 G,2480.827433966947
2019-01-07 07 G,2945.3605815337846
2019-01-07 08 G,3050.0160591745394
2019-01-07 09 G,3050.0160591745394
2019-01-07 10 G,3050.0160591745394
2019-01-07 11 G,2999.667393414172
2019-01-07 12 G,2945.1565633377195
2019-01-07 13 G,2873.849306531277
2019-01-07 14 G,2873.849306531277
2019-01-07 15 G,2873.849306531277
2019-01-07 16 G,2873.849306531277
2019-01-07 17 G,2873.849306531277
2019-01-07 18 G,2896.9710913454737
2019-01-07 19 G,3119.4025539756276
2019-01-07 20 G,3119.4025539756276
2019-01-07 21 G,3119.4025539756276
2019-01-07 22 G,3119.4025539756276
2019-01-07 23 G,3119.4025539756276
2019-01-07 24 G,3119.4025539756276
2019-01-08 01 G,2390.9382445374677
2019-01-08 02 G,2390.9382445374677
2019-01-08 03 G,2390.9382445374677
2019-01-08 04 G,2390.9382445374677
2019-01-08 05 G,2390.9382445374677
2019-01-08 06 G,2480.827433966947
2019-01-08 07 G,2945.3605815337846
2019-01-08 08 G,3050.0160591745394
2019-01-08 09 G,3050.0160591745394
2019-01-08 10 G,3050.0160591745394
2019-01-08 11 G,2999.667393414172
2019-01-08 12 G,2945.1565633377195
2019-01-08 13 G,2873.849306531277
2019-01-08 14 G,2873.849306531277
2019-01-08 15 G,2873.849306531277
2019-01-08 16 G,2873.849306531277
2019-01-08 17 G,2873.849306531277
2019-01-08 18 G,2896.9710913454737
2019-01-08 19 G,3119.4025539756276
2019-01-08 20 G,3119.4025539756276
2019-01-08 21 G,3119.4025539756276
2019-01-08 22 G,3119.4025539756276
2019-01-08 23 G,3119.4025539756276
2019-01-08 24 G,3119.4025539756276
2019-01-09 01 G,2390.9382445374677
2019-01-09 02 G,2390.9382445374677
2019-01-09 03 G,2390.9382445374677
2019-01-09 04 G,2390.9382445374677
2019-01-09 05 G,2390.9382445374677
2019-01-09 06 G,2480.827433966947
2019-01-09 07 G,2945.3605815337846
2019-01-09 08 G,3050.0160591745394
2019-01-09 09 G,3050.0160591745394
2019-01-09 10 G,3050.0160591745394
2019-01-09 11 G,2999.667393414172
2019-01-09 12 G,2945.1565633377195
2019-01-09 13 G,2873.849306531277
2019-01-09 14 G,2873.849306531277
2019-01-09 15 G,2873.849306531277
2019-01-09 16 G,2873.849306531277
2019-01-09 17 G,2873.849306531277
2019-01-09 18 G,2896.9710913454737
2019-01-09 19 G,3119.4025539756276
2019-01-09 20 G,3119.4025539756276
2019-01-09 21 G,3119.4025539756276
2019-01-09 22 G,3119.4025539756276
2019-01-09 23 G,3119.4025539756276
2019-01-09 24 G,3119.4025539756276
2019-01-10 01 G,2390.9382445374677
2019-01-10 02 G,2390.9382445374677
2019-01-10 03 G,2390.9382445374677
2019-01-10 04 G,2390.9382445374677
2019-01-10 05 G,2390.9382445374677
2019-01-10 06 G,2480.827433966947
2019-01-10 07 G,2945.3605815337846
2019-01-10 08 G,3050.0160591745394
2019-01-10 09 G,3050.0160591745394
2019-01-10 10 G,3050.0160591745394
2019-01-10 11 G,2999.667393414172
2019-01-10 12 G,2945.1565633377195
2019-01-10 13 G,2873.849306531277
2019-01-10 14 G,2873.849306531277
2019-01-10 15 G,2873.849306531277
2019-01-10 16 G,2873.849306531277
2019-01-10 17 G,2873.849306531277
2019-01-10 18 G,2896.9710913454737
2019-01-10 19 G,3119.4025539756276
2019-01-10 20 G,3119.4025539756276
2019-01-10 21 G,3119.4025539756276
2019-01-10 22 G,3119.4025539756276
2019-01-10 23 G,3119.4025539756276
2019-01-10 24 G,3119.4025539756276
2019-01-11 01 G,2390.9382445374677
2019-01-11 02 G,2390.9382445374677
2019-01-11 03 G,2390.9382445374677
2019-01-11 04 G,2390.9382445374677
2019-01-11 05 G,2390.9382445374677
2019-01-11 06 G,2480.827433966947
2019-01-11 07 G,2945.3605815337846
2019-01-11 08 G,3050.0160591745394
2019-01-11 09 G,3050.0160591745394
2019-01-11 10 G,3050.0160591745394
2019-01-11 11 G,2999.667393414172
2019-01-11 12 G,2945.1565633377195
2019-01-11 13 G,2873.849306531277
2019-01-11 14 G,2873.849306531277
2019-01-11 15 G,2873.849306531277
2019-01-11 16 G,2873.849306531277
2019-01-11 17 G,2873.849306531277
2019-01-11 18 G,2896.9710913454737
2019-01-11 19 G,3119.4025539756276
2019-01-11 20 G,3119.4025539756276
2019-01-11 21 G,3119.4025539756276
2019-01-11 22 G,3119.4025539756276
2019-01-11 23 G,3119.4025539756276
2019-01-11 24 G,3119.4025539756276
2019-01-12 01 G,2382.1358404138305
2019-01-12 02 G,2382.1358404138305
2019-01-12 03 G,2382.1358404138305
2019-01-12 04 G,2382.1358404138305
2019-01-12 05 G,2382.1358404138305
2019-01-12 06 G,2398.1833945345847
2019-01-12 07 G,2744.700018031634
2019-01-12 08 G,2804.4996214899174
2019-01-12 09 G,2804.4996214899174
2019-01-12 10 G,2804.4996214899174
2019-01-12 11 G,2799.006829912021
2019-01-12 12 G,2751.99098681363
2019-01-12 13 G,2680.683730007188
2019-01-12 14 G,2680.683730007188
2019-01-12 15 G,2680.683730007188
2019-01-12 16 G,2680.683730007188
2019-01-12 17 G,2680.683730007188
2019-01-12 18 G,2703.805514821385
2019-01-12 19 G,2881.278728377301
2019-01-12 20 G,2881.278728377301
2019-01-12 21 G,2881.278728377301
2019-01-12 22 G,2881.278728377301
2019-01-12 23 G,2881.278728377301
2019-01-12 24 G,2881.278728377301
2019-01-13 01 G,2382.1358404138305
2019-01-13 02 G,2382.1358404138305
2019-01-13 03 G,2382.1358404138305
2019-01-13 04 G,2382.1358404138305
2019-01-13 05 G,2382.1358404138305
2019-01-13 06 G,2398.1833945345847
2019-01-13 07 G,2744.700018031634
2019-01-13 08 G,2804.4996214899174
2019-01-13 09 G,2804.4996214899174
2019-01-13 10 G,2804.4996214899174
2019-01-13 11 G,2799.006829912021
2019-01-13 12 G,2751.99098681363
2019-01-13 13 G,2680.683730007188
2019-01-13 14 G,2680.683730007188
2019-01-13 15 G,2680.683730007188
2019-01-13 16 G,2680.683730007188
2019-01-13 17 G,2680.683730007188
2019-01-13 18 G,2703.805514821385
2019-01-13 19 G,2881.278728377301
2019-01-13 20 G,2881.278728377301
2019-01-13 21 G,2881.278728377301
2019-01-13 22 G,2881.278728377301
2019-01-13 23 G,2881.278728377301
2019-01-13 24 G,2881.278728377301
2019-01-14 01 G,2390.9382445374677
2019-01-14 02 G,2390.9382445374677
2019-01-14 03 G,2390.9382445374677
2019-01-14 04 G,2390.9382445374677
2019-01-14 05 G,2390.9382445374677
2019-01-14 06 G,2480.827433966947
2019-01-14 07 G,2945.3605815337846
2019-01-14 08 G,3050.0160591745394
2019-01-14 09 G,3050.0160591745394
2019-01-14 10 G,3050.0160591745394
2019-01-14 11 G,2999.667393414172
2019-01-14 12 G,2945.1565633377195
2019-01-14 13 G,2873.849306531277
2019-01-14 14 G,2873.849306531277
2019-01-14 15 G,2873.849306531277
2019-01-14 16 G,2873.849306531277
2019-01-14 17 G,2873.849306531277
2019-01-14 18 G,2896.9710913454737
2019-01-14 19 G,3119.4025539756276
2019-01-14 20 G,3119.4025539756276
2019-01-14 21 G,3119.4025539756276
2019-01-14 22 G,3119.4025539756276
2019-01-14 23 G,3119.4025539756276
2019-01-14 24 G,3119.4025539756276
2019-01-15 01 G,2390.9382445374677
2019-01-15 02 G,2390.9382445374677
2019-01-15 03 G,2390.9382445374677
2019-01-15 04 G,2390.9382445374677
2019-01-15 05 G,2390.9382445374677
2019-01-15 06 G,2480.827433966947
2019-01-15 07 G,2945.3605815337846
2019-01-15 08 G,3050.0160591745394
2019-01-15 09 G,3050.0160591745394
2019-01-15 10 G,3050.0160591745394
2019-01-15 11 G,2999.667393414172
2019-01-15 12 G,2945.1565633377195
2019-01-15 13 G,2873.849306531277
2019-01-15 14 G,2873.849306531277
2019-01-15 15 G,2873.849306531277
2019-01-15 16 G,2873.849306531277
2019-01-15 17 G,2873.849306531277
2019-01-15 18 G,2896.9710913454737
2019-01-15 19 G,3119.4025539756276
2019-01-15 20 G,3119.4025539756276
2019-01-15 21 G,3119.4025539756276
2019-01-15 22 G,3119.4025539756276
2019-01-15 23 G,3119.4025539756276
2019-01-15 24 G,3119.4025539756276
2019-01-16 01 G,2390.9382445374677
2019-01-16 02 G,2390.9382445374677
2019-01-16 03 G,2390.9382445374677
2019-01-16 04 G,2390.9382445374677
2019-01-16 05 G,2390.9382445374677
2019-01-16 06 G,2480.827433966947
2019-01-16 07 G,2945.3605815337846
2019-01-16 08 G,3050.0160591745394
2019-01-16 09 G,3050.0160591745394
2019-01-16 10 G,3050.0160591745394
2019-01-16 11 G,2999.667393414172
2019-01-16 12 G,2945.1565633377195
2019-01-16 13 G,2873.849306531277
2019-01-16 14 G,2873.849306531277
2019-01-16 15 G,2873.849306531277
2019-01-16 16 G,2873.849306531277
2019-01-16 17 G,2873.849306531277
2019-01-16 18 G,2896.9710913454737
2019-01-16 19 G,3119.4025539756276
2019-01-16 20 G,3119.4025539756276
2019-01-16 21 G,3119.4025539756276
2019-01-16 22 G,3119.4025539756276
2019-01-16 23 G,3119.4025539756276
2019-01-16 24 G,3119.4025539756276
2019-01-17 01 G,2390.9382445374677
2019-01-17 02 G,2390.9382445374677
2019-01-17 03 G,2390.9382445374677
2019-01-17 04 G,2390.9382445374677
2019-01-17 05 G,2390.9382445374677
2019-01-17 06 G,2480.827433966947
2019-01-17 07 G,2945.3605815337846
2019-01-17 08 G,3050.0160591745394
2019-01-17 09 G,3050.0160591745394
2019-01-17 10 G,3050.0160591745394
2019-01-17 11 G,2999.667393414172
2019-01-17 12 G,2945.1565633377195
2019-01-17 13 G,2873.849306531277
2019-01-17 14 G,2873.849306531277
2019-01-17 15 G,2873.849306531277
2019-01-17 16 G,2873.849306531277
2019-01-17 17 G,2873.849306531277
2019-01-17 18 G,2896.9710913454737
2019-01-17 19 G,3119.4025539756276
2019-01-17 20 G,3119.4025539756276
2019-01-17 21 G,3119.4025539756276
2019-01-17 22 G,3119.4025539756276
2019-01-17 23 G,3119.4025539756276
2019-01-17 24 G,3119.4025539756276
2019-01-18 01 G,2390.9382445374677
2019-01-18 02 G,2390.9382445374677
2019-01-18 03 G,2390.9382445374677
2019-01-18 04 G,2390.9382445374677
2019-01-18 05 G,2390.9382445374677
2019-01-18 06 G,2480.827433966947
2019-01-18 07 G,2945.3605815337846
2019-01-18 08 G,3050.0160591745394
2019-01-18 09 G,3050.0160591745394
2019-01-18 10 G,3050.0160591745394
2019-01-18 11 G,2999.667393414172
